,store_code,ItemID,address,local,category
200,STORE_YDP00201,미락소바,서울 영등포구 당산로37길 4,(지번) 당산동4가 74-3,"돈까스,우동"
201,STORE_YDP00202,이고집쭈꾸미 본점,서울 영등포구 영중로6길 27,(지번) 영등포동3가 23-25,"해물,생선"
202,STORE_YDP00203,마루,서울 영등포구 국제금융로7길 15 여의쇼핑센터 1층,(지번) 여의도동 30-3,한식
203,STORE_YDP00204,초대창 문래본점,"서울 영등포구 당산로 34 112, 113호",(지번) 문래동3가 55-5,"곱창,막창"
204,STORE_YDP00205,신복촌,"서울 영등포구 국제금융로8길 19 중앙빌딩 2층 215,216호",(지번) 여의도동 44-21,"해물,생선"
205,STORE_YDP00206,항정사이,"서울 영등포구 영중로4길 13-2 1, 2층",(지번) 영등포동3가 21,"육류,고기"
206,STORE_YDP00207,쉼표말랑,서울 영등포구 도림로 438-7,(지번) 문래동3가 58-45,한식
207,STORE_YDP00208,홍보석,서울 영등포구 의사당대로 108 아일렉스 5층,(지번) 여의도동 37,중화요리
208,STORE_YDP00209,정석참치 영등포2호점,서울 영등포구 영중로 95-1 1층,(지번) 영등포동7가 70-3,참치회
209,STORE_YDP00210,오목집 여의도점,서울 영등포구 여의대방로65길 24 호성빌딩 2층,(지번) 여의도동 44-22,"족발,보쌈"
210,STORE_YDP00211,복만루,서울 영등포구 디지털로 346,(지번) 대림동 1082-15,중화요리
211,STORE_YDP00212,반샤쿠,서울 영등포구 영중로6길 12,(지번) 영등포동3가 19-2,일본식주점
212,STORE_YDP00213,해초연 여의도본점,서울 영등포구 국회대로76길 10 기독교침례총회빌딩 지하1층,(지번) 여의도동 13-1,"해물,생선"
213,STORE_YDP00214,오복수산 여의도점,서울 영등포구 국제금융로2길 17 씨티플라자 3층,(지번) 여의도동 25,일식
214,STORE_YDP00215,마피아피자&펍,서울 영등포구 영중로4길 13-1,(지번) 영등포동3가 21-18,피자
215,STORE_YDP00216,일마지오 여의도점,"서울 영등포구 국제금융로8길 19 중앙빌딩 211, 217호",(지번) 여의도동 44-21,이탈리안
216,STORE_YDP00217,용호동낙지 여의도직영점,서울 영등포구 국제금융로2길 17 씨티플라자 2층,(지번) 여의도동 25,"해물,생선"
217,STORE_YDP00218,스타벅스 영등포본동점,서울 영등포구 영등포로 254 우성타워 1층,(지번) 영등포동3가 2-21,커피전문점
218,STORE_YDP00219,10G,서울 영등포구 국제금융로 10 1층,(지번) 여의도동 23-1,디저트카페
219,STORE_YDP00220,은행골 여의도점,서울 영등포구 국제금융로8길 19 1층 108호,(지번) 여의도동 44-21,"초밥,롤"
220,STORE_YDP00221,카페설리번 당산점,서울 영등포구 당산로 241 1층,(지번) 당산동6가 311-1,카페
221,STORE_YDP00222,쿠치나후,서울 영등포구 의사당대로 1 국회의정관 6층,(지번) 여의도동 1,이탈리안
222,STORE_YDP00223,초밥마트,서울 영등포구 문래동6가 36 e편한세상에듀플라츠 상가 1층,,일식
