,place_code,ItemID,address,local,category
125,STORE_GB0126,한일산장,서울 강북구 삼양로181길 239,(지번) 우이동 산 79,닭요리
126,STORE_GB0127,홍가네 가마솥설렁탕,서울 강북구 한천로 1157,(지번) 수유동 273-57,설렁탕
127,STORE_GB0128,예와손만두,서울 강북구 4.19로 40-8,(지번) 수유동 568-3,분식
128,STORE_GB0129,투썸플레이스 수유사거리점,"서울 강북구 도봉로 295 스타타워 1,2층",(지번) 수유동 47-2,커피전문점
129,STORE_GB0130,스타벅스 수유역점,서울 강북구 도봉로 342,(지번) 번동 418-20,커피전문점
130,STORE_GB0131,용두동쭈꾸미,서울 강북구 월계로7나길 38,(지번) 송중동 54-257,"해물,생선"
131,STORE_GB0132,이공족발 수유점,서울 강북구 도봉로87길 14 2층,(지번) 수유동 191-76,"족발,보쌈"
132,STORE_GB0133,스타벅스 미아사거리역점,서울 강북구 도봉로 32,(지번) 미아동 35-30,커피전문점
133,STORE_GB0134,굴사냥 광산사거리점,서울 강북구 한천로 1096,(지번) 수유동 238-3,"굴,전복"
134,STORE_GB0135,쉐프쿠스토,서울 강북구 한천로132길 22,(지번) 번동 462-25,이탈리안
135,STORE_GB0136,와겐커피,서울 강북구 솔매로 131,(지번) 미아동 197-11,커피전문점
136,STORE_GB0137,오복닭한마리 미아리본점,서울 강북구 도봉로8길 8,(지번) 미아동 860-289,닭요리
137,STORE_GB0138,미녀갈비,서울 강북구 도봉로87길 26-19,(지번) 수유동 192-23,갈비
138,STORE_GB0139,쭈꾸미도사 수유점,"서울 강북구 노해로8길 29 현대크리스탈 105,106호",(지번) 수유동 224-15,"해물,생선"
139,STORE_GB0140,황성,서울 강북구 4.19로 55,(지번) 수유동 564-3,중화요리
140,STORE_GB0141,연탄위에갈비,서울 강북구 도봉로49길 12,(지번) 미아동 303-70,갈비
141,STORE_GB0142,포엔시드니 수유점,서울 강북구 도봉로89길 1,(지번) 수유동 191-12,동남아음식
142,STORE_GB0143,장터참숯무한리필 본사직영점,서울 강북구 도봉로 268 1층,(지번) 미아동 189-7,"육류,고기"
143,STORE_GB0144,황제숯불꼼장어,서울 강북구 노해로 42,(지번) 수유동 221-21,장어
144,STORE_GB0145,왕의장어,서울 강북구 삼양로181길 141-5,(지번) 우이동 224-1,장어
145,STORE_GB0146,짬뽕장이,서울 강북구 수유로 55,(지번) 수유동 134-60,중화요리
146,STORE_GB0147,부부횟집,서울 강북구 덕릉로 109,(지번) 번동 443-95,회
147,STORE_GB0148,일도씨닭갈비 미아점,서울 강북구 도봉로10가길 8-3,(지번) 미아동 55-32,닭요리
148,STORE_GB0149,KFC 미아역점,서울 강북구 도봉로 184,(지번) 미아동 125-33,패스트푸드
149,STORE_GB0150,토방,서울 강북구 삼각산로 63,(지번) 수유동 521-33,한식
150,STORE_GB0151,바다포차,서울 강북구 도봉로8길 31,(지번) 미아동 860-24,회
151,STORE_GB0152,왕빈자삼파전 미아사거리본점,서울 강북구 도봉로8길 29,(지번) 미아동 860-294,한식
152,STORE_GB0153,주대국초밥집,서울 강북구 솔샘로48길 4,(지번) 미아동 1343-3,"초밥,롤"
153,STORE_GB0154,아웃백스테이크하우스 미아점,서울 강북구 도봉로 62 롯데백화점 9층,(지번) 미아동 70-2,패밀리레스토랑
154,STORE_GB0155,실비집,서울 강북구 한천로 1020,(지번) 번동 461-98,"곱창,막창"
155,STORE_GB0156,명륜진사갈비 미아사거리점,서울 강북구 오현로 32,(지번) 미아동 87-54,갈비
156,STORE_GB0157,버거킹 미아역점,서울 강북구 도봉로 188 삼성빌딩 1층,(지번) 미아동 121-22,패스트푸드
157,STORE_GB0158,수유감자탕,서울 강북구 노해로 11,(지번) 수유동 2-41,감자탕
158,STORE_GB0159,아카렌 수유점,서울 강북구 한천로139가길 26 포엠빌아파트 상가 1층 102호,(지번) 수유동 190-18,일식
159,STORE_GB0160,마시미트,서울 강북구 숭인로 65-12,(지번) 미아동 465-48,양식
160,STORE_GB0161,선운산장,서울 강북구 삼양로173길 218,(지번) 우이동 260-11,한식
161,STORE_GB0162,원조왕십리곱창전문,서울 강북구 4.19로 3,(지번) 수유동 279-264,"곱창,막창"
162,STORE_GB0163,골방집 번동점,서울 강북구 한천로 926,(지번) 번동 428-94,"사철탕,영양탕"
163,STORE_GB0164,카페비르케,서울 강북구 4.19로 43,(지번) 수유동 567-7,카페
164,STORE_GB0165,왕십리구이곱창,서울 강북구 월계로7나길 41,(지번) 미아동 55-45,"곱창,막창"
165,STORE_GB0166,육회&연어,서울 강북구 월계로3길 69,(지번) 미아동 55-39,"해물,생선"
166,STORE_GB0167,짱곱창,서울 강북구 솔매로 117-1,(지번) 미아동 211-7,"곱창,막창"
167,STORE_GB0168,김밥은...,서울 강북구 한천로 1016 1층,(지번) 번동 461-127,분식
168,STORE_GB0169,버거킹 수유역점,서울 강북구 도봉로 314,(지번) 번동 446-8,패스트푸드
169,STORE_GB0170,진정성중식당,서울 강북구 도봉로29길 10 1층,(지번) 미아동 322-25,중화요리
170,STORE_GB0171,소먹으면돼지 수유점,서울 강북구 도봉로87길 46,(지번) 수유동 221-23,"육류,고기"
171,STORE_GB0172,삼양동순대떡볶이,서울 강북구 삼양로 246,(지번) 미아동 777-6,분식
172,STORE_GB0173,S서서갈비 미아사거리점,서울 강북구 오패산로31길 48 1층,(지번) 미아동 75-69,갈비
173,STORE_GB0174,섬진강민물장어전문,서울 강북구 한천로 1151,(지번) 수유동 273-11,장어
174,STORE_GB0175,투썸플레이스 미아테라스파크점,서울 강북구 삼양로27길 43 테라스파크 2층,(지번) 미아동 811-9,커피전문점
175,STORE_GB0176,할리스 수유사거리점,서울 강북구 도봉로82길 11 2~4층,(지번) 번동 446-7,커피전문점
176,STORE_GB0177,피자글릭 강북점,서울 강북구 오패산로 381 1층,(지번) 번동 443-80,피자
177,STORE_GB0178,보승회관 수유역점,서울 강북구 노해로8길 22 115호,(지번) 수유동 229-49,국밥
178,STORE_GB0179,명인갈비 미아직영점,서울 강북구 솔샘로 327 1층 101호,(지번) 미아동 374-13,갈비
179,STORE_GB0180,돝제주흑돼지 본점,서울 강북구 솔샘로 289 1층,(지번) 미아동 707-10,"육류,고기"
